DATE,14TR_231_AGUA,14TR_232_PROD,FAILURE_SAP
19/4/2024 06:50:00,9.19,19.87,NORMAL
19/4/2024 07:00:00,9.11,19.94,NORMAL
19/4/2024 07:10:00,9.11,19.69,NORMAL
19/4/2024 07:20:00,9.11,19.69,NORMAL
19/4/2024 07:30:00,9.22,19.76,NORMAL
19/4/2024 07:40:00,9.22,19.69,NORMAL
19/4/2024 07:50:00,9.22,19.61,NORMAL
19/4/2024 08:00:00,9.33,19.83,NORMAL
19/4/2024 08:10:00,9.33,19.57,NORMAL
19/4/2024 08:20:00,9.36,19.47,NORMAL
19/4/2024 08:30:00,9.43,19.65,NORMAL
19/4/2024 08:40:00,9.43,19.83,NORMAL
19/4/2024 08:50:00,9.5,19.9,NORMAL
19/4/2024 09:00:00,9.58,20.19,NORMAL
19/4/2024 09:10:00,9.69,20.19,NORMAL
19/4/2024 09:20:00,9.79,20.48,NORMAL
19/4/2024 09:30:00,9.9,20.76,NORMAL
19/4/2024 09:40:00,9.51,20.39,NORMAL
19/4/2024 09:50:00,9.65,20.2,NORMAL
19/4/2024 10:00:00,9.62,20.13,NORMAL
19/4/2024 10:10:00,9.72,20.45,NORMAL
19/4/2024 10:20:00,9.83,21.02,NORMAL
19/4/2024 10:30:00,10.22,21.45,NORMAL
19/4/2024 10:40:00,10.22,21.32,NORMAL
19/4/2024 10:50:00,10.37,21.32,NORMAL
19/4/2024 11:00:00,10.58,21.65,NORMAL
19/4/2024 11:10:00,10.69,21.72,NORMAL
19/4/2024 11:20:00,10.73,21.97,NORMAL
19/4/2024 11:30:00,10.76,22.12,NORMAL
19/4/2024 11:40:00,10.8,22.33,NORMAL
19/4/2024 11:50:00,10.84,22.48,NORMAL
19/4/2024 12:00:00,10.73,22.66,NORMAL
19/4/2024 12:10:00,10.88,22.91,NORMAL
19/4/2024 12:20:00,10.99,23.44,NORMAL
19/4/2024 12:30:00,11.2,23.8,NORMAL
19/4/2024 12:40:00,11.21,23.88,NORMAL
19/4/2024 12:50:00,11.32,24.1,NORMAL
19/4/2024 13:00:00,11.43,24.21,NORMAL
19/4/2024 13:10:00,11.54,24.24,NORMAL
19/4/2024 13:20:00,11.57,24.39,NORMAL
19/4/2024 13:30:00,11.68,24.57,NORMAL
19/4/2024 13:40:00,11.68,24.92,NORMAL
19/4/2024 13:50:00,11.76,24.83,NORMAL
19/4/2024 14:00:00,11.86,24.97,NORMAL
19/4/2024 14:10:00,12.08,25.23,NORMAL
19/4/2024 14:20:00,12.01,25.19,NORMAL
19/4/2024 14:30:00,12.05,25.26,NORMAL
19/4/2024 14:40:00,12.09,25.58,NORMAL
19/4/2024 14:50:00,11.91,25.63,NORMAL
19/4/2024 15:00:00,12.19,25.73,NORMAL
19/4/2024 15:10:00,12.12,25.73,NORMAL
19/4/2024 15:20:00,11.91,25.87,NORMAL
19/4/2024 15:30:00,12.09,26.06,NORMAL
19/4/2024 15:40:00,11.99,26.01,NORMAL
19/4/2024 15:50:00,12.06,26.07,NORMAL
19/4/2024 16:00:00,12.06,26.14,NORMAL
19/4/2024 16:10:00,11.99,26.32,NORMAL
19/4/2024 16:20:00,12.07,26.29,NORMAL
19/4/2024 16:30:00,12.21,26.22,NORMAL
19/4/2024 16:40:00,12.07,26.26,NORMAL
19/4/2024 16:50:00,12.14,26.22,NORMAL
19/4/2024 17:00:00,12.07,26.15,NORMAL
19/4/2024 17:10:00,12.31,26.29,NORMAL
19/4/2024 17:20:00,12.24,25.97,NORMAL
19/4/2024 17:30:00,12.07,26.12,NORMAL
19/4/2024 17:40:00,12.03,25.93,NORMAL
19/4/2024 17:50:00,12.03,25.9,NORMAL
19/4/2024 18:00:00,12.05,25.72,NORMAL
19/4/2024 18:10:00,12.1,25.75,NORMAL
19/4/2024 18:20:00,11.96,25.47,NORMAL
19/4/2024 18:30:00,12.09,25.39,NORMAL
19/4/2024 18:40:00,12.06,25.29,NORMAL
19/4/2024 18:50:00,12.2,25.1,NORMAL
19/4/2024 19:00:00,11.95,24.81,NORMAL
19/4/2024 19:10:00,11.84,24.85,NORMAL
19/4/2024 19:20:00,11.81,24.6,NORMAL
19/4/2024 19:30:00,11.56,24.41,NORMAL
19/4/2024 19:40:00,11.55,24.38,NORMAL
19/4/2024 19:50:00,11.41,24.09,NORMAL
19/4/2024 20:00:00,11.41,24.2,NORMAL
19/4/2024 20:10:00,11.26,23.91,NORMAL
19/4/2024 20:20:00,11.26,23.87,NORMAL
19/4/2024 20:30:00,11.19,23.62,NORMAL
19/4/2024 20:40:00,11.26,23.43,NORMAL
19/4/2024 20:50:00,11.26,23.51,NORMAL
19/4/2024 21:00:00,11.15,23.29,NORMAL
19/4/2024 21:10:00,11.08,23.25,NORMAL
19/4/2024 21:20:00,11.12,23.11,NORMAL
19/4/2024 21:30:00,11.01,22.82,NORMAL
19/4/2024 21:40:00,11.01,22.88,NORMAL
19/4/2024 21:50:00,11.01,22.82,NORMAL
19/4/2024 22:00:00,10.79,22.68,NORMAL
19/4/2024 22:10:00,10.83,22.78,NORMAL
19/4/2024 22:20:00,10.86,22.71,NORMAL
19/4/2024 22:30:00,10.79,22.71,NORMAL
19/4/2024 22:40:00,10.86,22.6,NORMAL
19/4/2024 22:50:00,10.79,22.42,NORMAL
19/4/2024 23:00:00,10.79,22.49,NORMAL
19/4/2024 23:10:00,10.64,22.45,NORMAL
19/4/2024 23:20:00,10.57,22.2,NORMAL
19/4/2024 23:30:00,10.46,22.27,NORMAL
19/4/2024 23:40:00,10.53,22.23,NORMAL
19/4/2024 23:50:00,10.46,21.95,NORMAL
20/4/2024 00:00:00,10.46,21.83,NORMAL
20/4/2024 00:10:00,10.39,21.87,NORMAL
20/4/2024 00:20:00,10.39,21.81,NORMAL
20/4/2024 00:30:00,10.46,21.98,NORMAL
20/4/2024 00:40:00,10.6,21.62,NORMAL
20/4/2024 00:50:00,10.46,21.65,NORMAL
20/4/2024 01:00:00,10.53,21.8,NORMAL
20/4/2024 01:10:00,10.27,21.65,NORMAL
20/4/2024 01:20:00,10.31,21.45,NORMAL
20/4/2024 01:30:00,10.38,21.61,NORMAL
20/4/2024 01:40:00,10.38,21.43,NORMAL
20/4/2024 01:50:00,10.42,21.66,NORMAL
20/4/2024 02:00:00,10.53,21.72,NORMAL
20/4/2024 02:10:00,10.56,21.96,NORMAL
20/4/2024 02:20:00,10.81,21.76,NORMAL
20/4/2024 02:30:00,10.82,21.86,NORMAL
20/4/2024 02:40:00,10.81,21.83,NORMAL
20/4/2024 02:50:00,10.85,21.97,NORMAL
20/4/2024 03:00:00,10.95,21.9,NORMAL
20/4/2024 03:10:00,10.73,21.92,NORMAL
20/4/2024 03:20:00,10.78,21.76,NORMAL
20/4/2024 03:30:00,10.95,21.65,NORMAL
20/4/2024 03:40:00,10.88,21.79,NORMAL
20/4/2024 03:50:00,10.87,21.75,NORMAL
20/4/2024 04:00:00,10.84,21.82,NORMAL
20/4/2024 04:10:00,10.85,21.75,NORMAL
20/4/2024 04:20:00,10.88,21.64,NORMAL
20/4/2024 04:30:00,10.7,21.82,NORMAL
20/4/2024 04:40:00,10.7,21.69,NORMAL
20/4/2024 04:50:00,10.66,21.68,NORMAL
20/4/2024 05:00:00,10.59,21.43,NORMAL
20/4/2024 05:10:00,10.59,21.21,NORMAL
20/4/2024 05:20:00,10.73,21.32,NORMAL
20/4/2024 05:30:00,10.56,21.32,NORMAL
20/4/2024 05:40:00,10.55,21.17,NORMAL
20/4/2024 05:50:00,10.48,21.24,NORMAL
20/4/2024 06:00:00,10.41,20.99,NORMAL
20/4/2024 06:10:00,10.27,20.96,NORMAL
20/4/2024 06:20:00,10.23,20.95,NORMAL
20/4/2024 06:30:00,10.23,20.92,NORMAL
20/4/2024 06:40:00,10.23,20.7,NORMAL
20/4/2024 06:50:00,10.45,21.02,NORMAL
20/4/2024 07:00:00,10.45,20.8,NORMAL
20/4/2024 07:10:00,10.34,20.84,NORMAL
20/4/2024 07:20:00,10.19,20.7,NORMAL
20/4/2024 07:30:00,10.16,20.73,NORMAL
20/4/2024 07:40:00,10.16,20.63,NORMAL
20/4/2024 07:50:00,10.19,20.8,NORMAL
20/4/2024 08:00:00,10.05,20.62,NORMAL
20/4/2024 08:10:00,10.09,20.73,NORMAL
20/4/2024 08:20:00,10.09,20.48,NORMAL
20/4/2024 08:30:00,10.23,20.57,NORMAL
20/4/2024 08:40:00,10.26,20.56,NORMAL
20/4/2024 08:50:00,10.23,20.44,NORMAL
20/4/2024 09:00:00,10.3,20.45,NORMAL
20/4/2024 09:10:00,10.19,20.8,NORMAL
20/4/2024 09:20:00,10.48,20.86,NORMAL
20/4/2024 09:30:00,10.59,21.06,NORMAL
20/4/2024 09:40:00,10.8,20.74,NORMAL
20/4/2024 09:50:00,10.59,20.96,NORMAL
20/4/2024 10:00:00,10.62,20.89,NORMAL
20/4/2024 10:10:00,10.84,21.47,NORMAL
20/4/2024 10:20:00,11.27,21.75,NORMAL
20/4/2024 10:30:00,11.58,22.26,NORMAL
20/4/2024 10:40:00,11.77,22.46,NORMAL
20/4/2024 10:50:00,11.95,22.76,NORMAL
20/4/2024 11:00:00,11.98,22.63,NORMAL
20/4/2024 11:10:00,12.27,23.24,NORMAL
20/4/2024 11:20:00,12.49,23.56,NORMAL
20/4/2024 11:30:00,12.6,23.75,NORMAL
20/4/2024 11:40:00,12.64,23.89,NORMAL
20/4/2024 11:50:00,12.6,24.27,NORMAL
20/4/2024 12:00:00,12.68,24.61,NORMAL
20/4/2024 12:10:00,12.85,24.94,NORMAL
20/4/2024 12:20:00,12.89,25.19,NORMAL
20/4/2024 12:30:00,13,25.62,NORMAL
20/4/2024 12:40:00,12.97,25.62,NORMAL
20/4/2024 12:50:00,13.12,25.79,NORMAL
20/4/2024 13:00:00,13.01,25.84,NORMAL
20/4/2024 13:10:00,13.12,25.77,NORMAL
20/4/2024 13:20:00,13.2,26.03,NORMAL
20/4/2024 13:30:00,13.37,25.92,NORMAL
20/4/2024 13:40:00,13.31,26.03,NORMAL
20/4/2024 13:50:00,13.41,26.14,NORMAL
20/4/2024 14:00:00,13.56,26.15,NORMAL
20/4/2024 14:10:00,13.56,26.36,NORMAL
20/4/2024 14:20:00,13.56,26.54,NORMAL
20/4/2024 14:30:00,13.6,26.72,NORMAL
20/4/2024 14:40:00,13.57,26.5,NORMAL
20/4/2024 14:50:00,13.57,26.79,NORMAL
20/4/2024 15:00:00,13.63,26.83,NORMAL
20/4/2024 15:10:00,13.74,26.79,NORMAL
20/4/2024 15:20:00,13.96,26.87,NORMAL
20/4/2024 15:30:00,13.96,26.69,NORMAL
20/4/2024 15:40:00,14.03,26.62,NORMAL
20/4/2024 15:50:00,14.03,26.8,NORMAL
20/4/2024 16:00:00,14.07,26.8,NORMAL
20/4/2024 16:10:00,13.92,26.9,NORMAL
20/4/2024 16:20:00,14.07,26.92,NORMAL
20/4/2024 16:30:00,14.07,26.95,NORMAL
20/4/2024 16:40:00,14.14,27.02,NORMAL
20/4/2024 16:50:00,14.14,26.99,NORMAL
20/4/2024 17:00:00,14.21,26.87,NORMAL
20/4/2024 17:10:00,14.11,26.99,NORMAL
20/4/2024 17:20:00,14.11,26.88,NORMAL
20/4/2024 17:30:00,14.07,26.92,NORMAL
20/4/2024 17:40:00,14.17,26.69,NORMAL
20/4/2024 17:50:00,14.25,26.8,NORMAL
20/4/2024 18:00:00,14.32,26.8,NORMAL
20/4/2024 18:10:00,14.43,26.56,NORMAL
20/4/2024 18:20:00,14.14,26.52,NORMAL
20/4/2024 18:30:00,14.21,26.41,NORMAL
20/4/2024 18:40:00,14.14,26.34,NORMAL
20/4/2024 18:50:00,14.18,26.12,NORMAL
20/4/2024 19:00:00,14.18,26.19,NORMAL
20/4/2024 19:10:00,13.96,26.15,NORMAL
20/4/2024 19:20:00,13.96,26.1,NORMAL
20/4/2024 19:30:00,14.03,25.97,NORMAL
20/4/2024 19:40:00,14.03,26.15,NORMAL
20/4/2024 19:50:00,13.96,26.01,NORMAL
20/4/2024 20:00:00,13.92,25.93,NORMAL
20/4/2024 20:10:00,13.78,26.04,NORMAL
20/4/2024 20:20:00,13.81,25.83,NORMAL
20/4/2024 20:30:00,13.71,25.72,NORMAL
20/4/2024 20:40:00,13.78,25.57,NORMAL
20/4/2024 20:50:00,13.7,25.54,NORMAL
20/4/2024 21:00:00,13.81,25.47,NORMAL
20/4/2024 21:10:00,13.63,25.33,NORMAL
20/4/2024 21:20:00,13.77,25.29,NORMAL
20/4/2024 21:30:00,13.7,25.21,NORMAL
20/4/2024 21:40:00,13.69,25.14,NORMAL
20/4/2024 21:50:00,13.42,25.07,NORMAL
20/4/2024 22:00:00,13.2,24.98,NORMAL
20/4/2024 22:10:00,13.27,24.81,NORMAL
20/4/2024 22:20:00,13.34,24.49,NORMAL
20/4/2024 22:30:00,13.34,24.67,NORMAL
20/4/2024 22:40:00,13.3,24.72,NORMAL
20/4/2024 22:50:00,13.41,24.56,NORMAL
20/4/2024 23:00:00,13.41,24.38,NORMAL
20/4/2024 23:10:00,13.34,24.31,NORMAL
20/4/2024 23:20:00,13.3,24.34,NORMAL
20/4/2024 23:30:00,13.41,24.38,NORMAL
20/4/2024 23:40:00,13.34,24.23,NORMAL
20/4/2024 23:50:00,13.19,24.37,NORMAL
21/4/2024 00:00:00,13.34,24.16,NORMAL
21/4/2024 00:10:00,13.37,24.13,NORMAL
21/4/2024 00:20:00,13.27,24.09,NORMAL
21/4/2024 00:30:00,13.27,24.3,NORMAL
21/4/2024 00:40:00,13.27,24.05,NORMAL
21/4/2024 00:50:00,13.26,24.3,NORMAL
21/4/2024 01:00:00,13.26,24.12,NORMAL
21/4/2024 01:10:00,13.26,24.12,NORMAL
21/4/2024 01:20:00,13.12,24.3,NORMAL
21/4/2024 01:30:00,13.23,24.15,NORMAL
21/4/2024 01:40:00,13.23,24.23,NORMAL
21/4/2024 01:50:00,13.05,24.15,NORMAL
21/4/2024 02:00:00,13.08,24.01,NORMAL
21/4/2024 02:10:00,13.08,24.29,NORMAL
21/4/2024 02:20:00,13.07,24.18,NORMAL
21/4/2024 02:30:00,13.04,24.04,NORMAL
21/4/2024 02:40:00,13.15,24.04,NORMAL
21/4/2024 02:50:00,13.15,24.18,NORMAL
21/4/2024 03:00:00,13.19,23.97,NORMAL
21/4/2024 03:10:00,12.98,23.61,NORMAL
21/4/2024 03:20:00,13.07,23.39,NORMAL
21/4/2024 03:30:00,13.01,23.33,NORMAL
21/4/2024 03:40:00,13.08,23.39,NORMAL
21/4/2024 03:50:00,13.08,23.47,NORMAL
21/4/2024 04:00:00,13.33,23.51,NORMAL
21/4/2024 04:10:00,13.11,23.43,NORMAL
21/4/2024 04:20:00,13.11,23.64,NORMAL
21/4/2024 04:30:00,13.18,23.61,NORMAL
21/4/2024 04:40:00,13.15,23.65,NORMAL
21/4/2024 04:50:00,13.15,23.5,NORMAL
21/4/2024 05:00:00,13.15,23.61,NORMAL
21/4/2024 05:10:00,13.08,23.54,NORMAL
21/4/2024 05:20:00,13.11,23.47,NORMAL
21/4/2024 05:30:00,13.04,23.54,NORMAL
21/4/2024 05:40:00,13.15,23.39,NORMAL
21/4/2024 05:50:00,13.15,23.47,NORMAL
21/4/2024 06:00:00,13.15,23.42,NORMAL
21/4/2024 06:10:00,13.04,23.5,NORMAL
21/4/2024 06:20:00,13.11,23.53,NORMAL
21/4/2024 06:30:00,13.04,23.49,NORMAL
21/4/2024 06:40:00,13.15,23.39,NORMAL
21/4/2024 06:50:00,13.08,23.35,NORMAL
21/4/2024 07:00:00,13.04,23.35,NORMAL
21/4/2024 07:10:00,13.01,23.35,NORMAL
21/4/2024 07:20:00,12.97,23.17,NORMAL
21/4/2024 07:30:00,13.11,23.15,NORMAL
21/4/2024 07:40:00,13.08,22.88,NORMAL
21/4/2024 07:50:00,13.04,23.06,NORMAL
21/4/2024 08:00:00,13.04,23.06,NORMAL
21/4/2024 08:10:00,13.03,23.31,NORMAL
21/4/2024 08:20:00,13.04,23.28,NORMAL
21/4/2024 08:30:00,13.18,23.24,NORMAL
21/4/2024 08:40:00,13.04,23.17,NORMAL
21/4/2024 08:50:00,13.11,23.38,NORMAL
21/4/2024 09:00:00,13.11,23.54,NORMAL
21/4/2024 09:10:00,13.22,23.67,NORMAL
21/4/2024 09:20:00,13.29,23.69,NORMAL
21/4/2024 09:30:00,13.64,23.82,NORMAL
21/4/2024 09:40:00,13.61,23.82,NORMAL
21/4/2024 09:50:00,13.65,23.72,NORMAL
21/4/2024 10:00:00,13.79,24.07,NORMAL
21/4/2024 10:10:00,13.83,24.33,NORMAL
21/4/2024 10:20:00,14.04,24.83,NORMAL
21/4/2024 10:30:00,14.04,24.8,NORMAL
21/4/2024 10:40:00,14.23,24.8,NORMAL
21/4/2024 10:50:00,14.08,25.09,NORMAL
21/4/2024 11:00:00,14.34,24.98,NORMAL
21/4/2024 11:10:00,14.3,25.02,NORMAL
21/4/2024 11:20:00,14.44,25.33,NORMAL
21/4/2024 11:30:00,14.64,25.35,NORMAL
21/4/2024 11:40:00,14.87,25.46,NORMAL
21/4/2024 11:50:00,14.98,25.86,NORMAL
21/4/2024 12:00:00,14.98,26.15,NORMAL
21/4/2024 12:10:00,14.92,26.29,NORMAL
21/4/2024 12:20:00,14.88,26.39,NORMAL
21/4/2024 12:30:00,15.02,26.5,NORMAL
21/4/2024 12:40:00,15.02,26.33,NORMAL
21/4/2024 12:50:00,14.81,26.43,NORMAL
21/4/2024 13:00:00,14.88,26.39,NORMAL
21/4/2024 13:10:00,14.94,26.43,NORMAL
21/4/2024 13:20:00,15.03,26.15,NORMAL
21/4/2024 13:30:00,15.14,26.3,NORMAL
21/4/2024 13:40:00,15.2,26.51,NORMAL
21/4/2024 13:50:00,15.21,26.68,NORMAL
21/4/2024 14:00:00,15.25,26.66,NORMAL
21/4/2024 14:10:00,15.32,26.91,NORMAL
21/4/2024 14:20:00,15.32,26.95,NORMAL
21/4/2024 14:30:00,15.29,26.99,NORMAL
21/4/2024 14:40:00,15.29,27.09,NORMAL
21/4/2024 14:50:00,15.29,27.13,NORMAL
21/4/2024 15:00:00,15.39,27.13,NORMAL
21/4/2024 15:10:00,15.5,27.24,NORMAL
21/4/2024 15:20:00,15.5,27.24,NORMAL
21/4/2024 15:30:00,15.47,27.23,NORMAL
21/4/2024 15:40:00,15.57,27.24,NORMAL
21/4/2024 15:50:00,15.65,27.24,NORMAL
21/4/2024 16:00:00,15.57,27.17,NORMAL
21/4/2024 16:10:00,15.65,27.13,NORMAL
21/4/2024 16:20:00,15.82,27.31,NORMAL
21/4/2024 16:30:00,15.61,27.13,NORMAL
21/4/2024 16:40:00,15.5,27.17,NORMAL
21/4/2024 16:50:00,15.32,27.07,NORMAL
21/4/2024 17:00:00,15.22,26.99,NORMAL
21/4/2024 17:10:00,15.25,26.85,NORMAL
21/4/2024 17:20:00,15.25,26.95,NORMAL
21/4/2024 17:30:00,15.32,26.8,NORMAL
21/4/2024 17:40:00,15.36,26.73,NORMAL
21/4/2024 17:50:00,15.57,26.66,NORMAL
21/4/2024 18:00:00,15.46,26.45,NORMAL
21/4/2024 18:10:00,15.43,26.34,NORMAL
21/4/2024 18:20:00,15.63,26.16,NORMAL
21/4/2024 18:30:00,15.53,26.13,NORMAL
21/4/2024 18:40:00,15.07,26.12,NORMAL
21/4/2024 18:50:00,15.14,26.12,NORMAL
21/4/2024 19:00:00,15.03,25.8,NORMAL
21/4/2024 19:10:00,14.73,25.76,NORMAL
21/4/2024 19:20:00,14.34,25.69,NORMAL
21/4/2024 19:30:00,14.56,25.65,NORMAL
21/4/2024 19:40:00,14.42,25.54,NORMAL
21/4/2024 19:50:00,14.28,25.39,NORMAL
21/4/2024 20:00:00,14.46,25.24,NORMAL
21/4/2024 20:10:00,14.13,25.03,NORMAL
21/4/2024 20:20:00,14.17,25.14,NORMAL
21/4/2024 20:30:00,14.13,24.84,NORMAL
21/4/2024 20:40:00,14.34,24.6,NORMAL
21/4/2024 20:50:00,14.42,24.6,NORMAL
21/4/2024 21:00:00,14.41,24.7,NORMAL
21/4/2024 21:10:00,14.34,24.74,NORMAL
21/4/2024 21:20:00,14.34,24.63,NORMAL
21/4/2024 21:30:00,14.27,24.52,NORMAL
21/4/2024 21:40:00,14.19,24.63,NORMAL
21/4/2024 21:50:00,14.12,24.45,NORMAL
21/4/2024 22:00:00,14.09,24.45,NORMAL
21/4/2024 22:10:00,13.91,24.45,NORMAL
21/4/2024 22:20:00,13.94,24.31,NORMAL
21/4/2024 22:30:00,13.91,24.2,NORMAL
21/4/2024 22:40:00,13.77,24.01,NORMAL
21/4/2024 22:50:00,13.84,24.27,NORMAL
21/4/2024 23:00:00,13.77,24.15,NORMAL
21/4/2024 23:10:00,13.77,24.05,NORMAL
21/4/2024 23:20:00,13.73,24.13,NORMAL
21/4/2024 23:30:00,13.84,24.08,NORMAL
21/4/2024 23:40:00,13.55,24.05,NORMAL
21/4/2024 23:50:00,13.55,23.82,NORMAL
22/4/2024 00:00:00,13.76,23.72,NORMAL
22/4/2024 00:10:00,13.76,23.83,NORMAL
22/4/2024 00:20:00,13.44,23.54,NORMAL
22/4/2024 00:30:00,13.37,24,NORMAL
22/4/2024 00:40:00,13.26,23.75,NORMAL
22/4/2024 00:50:00,13.19,23.66,NORMAL
22/4/2024 01:00:00,13.3,23.75,NORMAL
22/4/2024 01:10:00,13.26,23.43,NORMAL
22/4/2024 01:20:00,13.04,23.54,NORMAL
22/4/2024 01:30:00,12.97,23.5,NORMAL
22/4/2024 01:40:00,12.97,23.5,NORMAL
22/4/2024 01:50:00,12.97,23.25,NORMAL
22/4/2024 02:00:00,12.93,23.39,NORMAL
22/4/2024 02:10:00,12.94,23.35,NORMAL
22/4/2024 02:20:00,12.94,23.32,NORMAL
22/4/2024 02:30:00,12.86,23.28,NORMAL
22/4/2024 02:40:00,12.86,23.42,NORMAL
22/4/2024 02:50:00,12.93,22.99,NORMAL
22/4/2024 03:00:00,13.04,23.07,NORMAL
22/4/2024 03:10:00,13.11,23.03,NORMAL
22/4/2024 03:20:00,13.18,22.89,NORMAL
22/4/2024 03:30:00,13.14,23.14,NORMAL
22/4/2024 03:40:00,13.11,22.88,NORMAL
22/4/2024 03:50:00,12.97,22.96,NORMAL
22/4/2024 04:00:00,12.93,22.95,NORMAL
22/4/2024 04:10:00,13,22.88,NORMAL
22/4/2024 04:20:00,13,22.99,NORMAL
22/4/2024 04:30:00,12.75,22.86,NORMAL
22/4/2024 04:40:00,12.75,22.85,NORMAL
22/4/2024 04:50:00,12.75,22.59,NORMAL
22/4/2024 05:00:00,12.68,22.85,NORMAL
22/4/2024 05:10:00,12.68,22.59,NORMAL
22/4/2024 05:20:00,12.6,22.52,NORMAL
22/4/2024 05:30:00,12.57,22.31,NORMAL
22/4/2024 05:40:00,12.68,22.38,NORMAL
22/4/2024 05:50:00,12.5,22.48,NORMAL
22/4/2024 06:00:00,12.42,22.45,NORMAL
22/4/2024 06:10:00,12.42,22.34,NORMAL
22/4/2024 06:20:00,12.42,22.49,NORMAL
22/4/2024 06:30:00,12.28,22.41,NORMAL
22/4/2024 06:40:00,12.39,22.38,NORMAL
22/4/2024 06:50:00,12.39,22.15,NORMAL
22/4/2024 07:00:00,12.25,22.26,NORMAL
22/4/2024 07:10:00,12.18,22.16,NORMAL
22/4/2024 07:20:00,12.17,21.98,NORMAL
22/4/2024 07:30:00,12.1,22.15,NORMAL
22/4/2024 07:40:00,12.03,22.08,NORMAL
22/4/2024 07:50:00,11.96,22.23,NORMAL
22/4/2024 08:00:00,12.1,22.12,NORMAL
22/4/2024 08:10:00,11.95,21.93,NORMAL
22/4/2024 08:20:00,11.96,21.93,NORMAL
22/4/2024 08:30:00,11.71,21.98,NORMAL
22/4/2024 08:40:00,11.81,21.84,NORMAL
22/4/2024 08:50:00,11.81,21.83,NORMAL
22/4/2024 09:00:00,11.92,21.93,NORMAL
22/4/2024 09:10:00,11.81,21.86,NORMAL
22/4/2024 09:20:00,11.85,21.83,NORMAL
22/4/2024 09:30:00,11.81,21.75,NORMAL
22/4/2024 09:40:00,11.81,21.9,NORMAL
22/4/2024 09:50:00,11.78,21.82,NORMAL
22/4/2024 10:00:00,11.78,22.04,NORMAL
22/4/2024 10:10:00,11.85,21.82,NORMAL
22/4/2024 10:20:00,11.85,21.9,NORMAL
22/4/2024 10:30:00,11.92,22.01,NORMAL
22/4/2024 10:40:00,11.92,21.93,NORMAL
22/4/2024 10:50:00,12.02,21.97,NORMAL
22/4/2024 11:00:00,12.03,22.26,NORMAL
22/4/2024 11:10:00,12.14,22.25,NORMAL
22/4/2024 11:20:00,12.21,22.19,NORMAL
22/4/2024 11:30:00,12.31,22.26,NORMAL
22/4/2024 11:40:00,12.28,22.3,NORMAL
22/4/2024 11:50:00,12.35,22.51,NORMAL
22/4/2024 12:00:00,12.28,22.52,NORMAL
22/4/2024 12:10:00,12.21,22.33,NORMAL
22/4/2024 12:20:00,12.21,22.45,NORMAL
22/4/2024 12:30:00,12.21,22.44,NORMAL
22/4/2024 12:40:00,12.39,22.55,NORMAL
22/4/2024 12:50:00,12.21,22.37,NORMAL
22/4/2024 13:00:00,12.28,22.48,NORMAL
22/4/2024 13:10:00,12.28,22.45,NORMAL
22/4/2024 13:20:00,12.35,22.55,NORMAL
22/4/2024 13:30:00,12.35,22.66,NORMAL
22/4/2024 13:40:00,12.28,22.62,NORMAL
22/4/2024 13:50:00,12.57,22.76,NORMAL
22/4/2024 14:00:00,12.64,22.91,NORMAL
22/4/2024 14:10:00,12.64,22.88,NORMAL
22/4/2024 14:20:00,12.49,22.76,NORMAL
22/4/2024 14:30:00,12.42,22.84,NORMAL
22/4/2024 14:40:00,12.49,22.84,NORMAL
22/4/2024 14:50:00,12.71,22.91,NORMAL
22/4/2024 15:00:00,12.68,22.91,NORMAL
22/4/2024 15:10:00,12.54,22.77,NORMAL
22/4/2024 15:20:00,12.75,23.02,NORMAL
22/4/2024 15:30:00,12.5,22.88,NORMAL
22/4/2024 15:40:00,12.61,22.78,NORMAL
22/4/2024 15:50:00,12.61,22.91,NORMAL
22/4/2024 16:00:00,12.61,22.84,NORMAL
22/4/2024 16:10:00,12.68,23.06,NORMAL
22/4/2024 16:20:00,12.68,22.99,NORMAL
22/4/2024 16:30:00,12.68,22.88,NORMAL
22/4/2024 16:40:00,12.72,22.95,NORMAL
22/4/2024 16:50:00,12.72,22.99,NORMAL
22/4/2024 17:00:00,12.79,23.02,NORMAL
22/4/2024 17:10:00,13.07,22.99,NORMAL
22/4/2024 17:20:00,13,23.09,NORMAL
22/4/2024 17:30:00,13.11,23.17,NORMAL
22/4/2024 17:40:00,13,23.17,NORMAL
22/4/2024 17:50:00,13.07,23.24,NORMAL
22/4/2024 18:00:00,13.07,23.02,NORMAL
22/4/2024 18:10:00,12.92,23.02,NORMAL
22/4/2024 18:20:00,13.07,22.98,NORMAL
22/4/2024 18:30:00,13.04,23.09,NORMAL
22/4/2024 18:40:00,13.04,23.09,NORMAL
22/4/2024 18:50:00,13.04,22.95,NORMAL
22/4/2024 19:00:00,13.04,22.99,NORMAL
22/4/2024 19:10:00,12.97,23.12,NORMAL
22/4/2024 19:20:00,12.96,22.99,NORMAL
22/4/2024 19:30:00,13.04,23.09,NORMAL
22/4/2024 19:40:00,13.04,23.02,NORMAL
22/4/2024 19:50:00,13.14,23.02,NORMAL
22/4/2024 20:00:00,12.82,22.89,NORMAL
22/4/2024 20:10:00,12.97,23.24,NORMAL
22/4/2024 20:20:00,12.93,23.06,NORMAL
22/4/2024 20:30:00,12.89,23.09,NORMAL
22/4/2024 20:40:00,12.99,23.02,NORMAL
22/4/2024 20:50:00,12.92,23.17,NORMAL
